StudyHours,Attendance,SleepHours,PastScore,Participation,FinalScore
3.278596120551997,98,8,66,1,61
2.8009452471976366,69,7,48,0,45
1.107945399099807,92,8,62,0,51
4.270400159854574,65,8,76,1,60
2.700948740507133,90,7,65,1,56
1.745124746434568,72,7,46,1,45
1.0,64,8,95,1,57
3.4587276424240456,84,8,73,1,61
6.158377395004616,40,5,71,1,54
5.991888821821805,53,5,53,1,50
2.814355615120592,77,8,73,1,58
2.5966819094573292,81,6,67,1,53
4.203161384112535,74,8,41,0,49
2.0024218412175627,56,6,53,0,41
3.952687849729199,67,6,81,1,58
4.649120417577036,85,5,95,1,66
5.340399835826462,88,6,75,1,64
3.3497688852800707,79,6,86,1,60
3.1944893747345513,97,7,67,1,59
2.1830261198651586,85,7,68,0,53
2.25967946894021,68,8,86,1,59
3.16028166214771,75,7,94,0,61
4.051048260224267,58,7,89,0,58
4.870376939349875,78,7,54,1,56
2.295231573979483,96,7,68,1,57
5.739032853439283,90,7,74,1,67
3.0933145984361468,100,5,66,1,57
3.4679490584773456,75,5,75,1,55
2.379182481278265,100,5,82,0,58
1.0,77,6,85,0,52
4.826068094541575,100,7,95,0,71
4.60526584563865,79,6,65,1,57
3.07800866432268,90,8,49,1,54
3.600486075837308,100,8,75,1,65
4.273908826556149,77,8,95,1,68
1.1561812146701858,83,8,62,1,52
2.706420983980558,99,6,80,1,61
4.69139701943274,78,7,80,1,63
1.618565865246126,60,6,72,0,46
3.940336898249944,100,8,70,0,62
1.4651272930648922,72,8,56,1,48
4.199644973650289,82,8,35,0,49
3.446537776553775,97,7,53,1,56
1.0773022761417357,70,7,64,1,48
5.247109031685757,64,5,86,0,59
2.398112634802926,83,5,68,1,52
2.2846213444784285,53,7,62,0,45
3.800853795846414,75,7,56,1,53
5.222956024143073,83,8,79,0,65
1.9762672715324046,75,5,90,0,54
3.5925197747719575,56,8,85,1,59
4.143224750495859,100,7,79,1,66
4.539658410894717,81,8,47,1,55
3.764662332915838,100,8,64,1,62
2.9494582413750168,76,8,95,1,65
2.2586146690269207,66,6,86,0,53
3.6292158245695623,84,8,46,1,53
1.8917914820215898,76,6,69,0,49
1.0,62,5,75,0,44
4.154839706236501,100,7,58,1,60
4.855902261629293,70,8,35,1,50
1.0,52,7,71,1,46
1.9854039429350938,99,8,58,1,56
4.428731391507797,72,7,58,1,55
6.586243204567548,70,6,64,1,60
3.531190561513112,53,8,67,1,53
2.4079955881562984,100,5,69,1,56
3.2256553383427398,60,8,56,0,48
5.562314628722277,80,6,66,0,58
2.531053731313197,93,7,43,1,50
2.3012119900246195,86,7,74,1,57
2.775884716726951,79,6,30,0,40
2.0700070876119314,54,6,65,0,44
3.6840054739921935,67,6,83,1,58
5.937017687704341,82,6,54,1,58
3.984618909674044,68,6,80,1,58
3.1214697468105688,83,7,87,1,63
3.062283096626684,90,7,30,1,47
1.1552137869550143,94,7,67,1,54
4.824664665720738,61,8,30,1,47
3.383244204480797,100,7,68,1,61
3.2292801296140614,91,7,69,1,59
7.0,79,7,32,1,55
3.948129362548529,96,7,95,0,68
2.3723134248572233,100,7,74,1,60
2.860463605691685,58,5,57,0,43
5.222668563795132,76,8,91,1,69
3.6699056158066465,44,7,43,1,43
1.34258303252395,82,6,51,1,46
4.878843401862805,85,7,35,1,52
2.4977838716915093,79,5,95,1,60
6.3099466643263185,70,6,74,1,62
5.120072098571972,49,5,79,0,53
2.829017156511873,85,7,74,0,56
5.421524542602669,100,7,78,1,69
3.601783265791105,71,8,71,0,56
4.77916051268333,86,5,74,1,60
4.227099225941712,56,7,71,1,55
2.2304650175136898,86,7,60,1,53
2.534675251523807,74,6,69,1,52
5.044941226371742,68,7,74,1,60
2.997837001840189,68,5,71,1,51
2.894527305137005,74,6,47,1,47
2.0673161309759704,85,7,49,1,49
4.135398598390191,60,7,86,1,60
6.593787378864717,74,6,65,1,61
1.8987006286185908,79,6,78,1,54
3.536329185009137,63,6,53,1,48
5.618330833123144,100,6,47,0,57
3.3805379131314273,67,6,57,1,49
4.178557694374601,69,6,66,1,55
1.9064097077796804,65,7,60,1,48
4.1424606458114726,100,7,89,0,67
3.219283602493177,88,7,72,1,59
4.978594993519795,65,7,95,1,66
5.281079077347127,96,6,76,1,66
7.0,83,5,33,0,51
4.369449759820363,83,8,85,1,67
3.98869447487325,74,5,47,1,48
3.7915764523660043,68,6,73,1,55
2.9702505607839678,85,5,58,1,51
4.007725765192537,71,7,95,1,65
3.056897884791456,100,7,91,0,65
3.7526914644044216,60,8,58,1,52
5.476396303411939,100,8,68,1,68
1.9901861520805384,78,7,73,1,54
5.209817841693568,84,6,82,1,65
5.475672601009798,92,6,70,1,64
3.322897209513382,70,6,54,1,49
1.0,92,6,59,1,49
2.5882670193583515,40,6,69,1,46
5.4454918198416635,69,6,88,1,64
3.465697906551677,66,6,76,0,53
2.0010466515576337,61,6,58,1,45
2.742837618157674,76,8,79,0,57
4.760930039756829,85,7,64,1,60
4.3201003523020685,90,8,83,1,67
3.1416018512454587,83,6,95,1,63
2.9497633822779687,70,7,64,1,53
2.912362776434267,85,6,82,1,59
2.116384723252246,81,6,58,0,47
5.923063534204163,94,6,68,0,63
3.0165192961829903,91,8,70,1,60
5.325737781238245,80,8,67,0,61
5.781974077883677,66,5,95,1,65
4.99746634722194,70,6,65,0,54
2.8525695309229273,71,7,78,1,57
4.105595135504914,75,6,41,0,46
3.4637065904136257,84,6,76,1,59
2.1444472089048077,90,6,87,0,58
3.9865389225824046,79,7,62,1,56
1.7314403132602962,80,6,32,1,40
5.281519082692346,82,6,69,1,61
2.80307405405241,72,5,70,0,49
3.801739483809259,66,7,80,1,59
3.924931807319213,53,8,95,1,62
3.111642539443884,69,6,64,1,51
4.380040702212912,87,8,57,0,57
2.7876445150662135,69,8,52,1,50
4.806945946185866,76,8,72,1,62
1.4810304796298772,86,7,77,0,54
3.6895693693196177,87,7,61,1,57
6.408393498587428,63,8,81,1,66
1.9995030130916378,94,5,76,1,56
2.4833825442127226,96,7,70,0,56
4.270861774488372,63,8,56,1,54
3.769372672909397,67,7,62,1,53
4.025945148910338,97,8,33,0,51
4.233780695221495,77,7,73,1,60
4.4520822028426545,46,8,70,0,53
5.164549762934335,59,7,72,1,58
4.1147279853927685,76,7,77,1,61
3.138113518072186,62,7,75,1,55
4.508860551804097,73,8,68,1,60
6.349822902342823,80,8,70,1,66
3.30104938042614,100,8,48,1,56
2.038206042994038,75,7,61,0,48
5.160621003930459,96,6,70,1,64
3.3194282540696025,100,5,58,0,53
1.0,100,8,82,1,61
4.771132515725633,84,7,60,1,59
2.6970077210691157,50,6,73,0,47
3.3642000765437587,86,6,71,1,57
3.997970495853522,95,8,81,0,65
3.7857495196685997,78,8,83,1,63
4.564177725708559,100,8,80,1,69
2.846770444145235,92,7,38,1,49
4.269658697264124,88,6,87,1,65
3.110679983624124,96,6,92,1,65
4.608215721331255,85,5,62,0,54
4.42305122601958,42,8,73,1,55
2.096841946933107,72,5,56,1,45
5.128973174262549,97,7,40,0,54
2.6960548323289277,67,7,58,0,48
4.712086697421718,76,7,61,1,57
4.050930970102011,64,8,64,1,56
6.257275515192684,100,5,55,1,61
3.164801026442222,100,7,58,1,57
2.976024805822704,66,5,69,1,50
3.470870591168401,82,5,58,0,49
3.045230325748587,69,7,78,1,57
4.699912852913075,89,5,80,1,63
1.075534087345118,87,7,95,0,59
1.919476371280469,92,7,86,1,61
1.8982956176312102,84,5,73,0,50
4.925461387960364,100,5,60,1,59
6.065920058872888,64,7,74,1,62
3.343326172193793,54,8,74,0,53
3.246767415214984,74,7,62,1,54
3.6050782446697722,56,7,81,0,55
5.242817453912286,57,7,49,1,51
2.108970298714139,64,7,66,0,48
3.8575534741021777,66,6,78,1,57
4.962796444673645,65,7,65,1,57
4.251641254909768,87,7,66,1,60
3.784372424898115,72,7,67,1,56
5.001569138850712,77,7,57,1,57
1.0,93,8,87,1,61
4.516812979296361,68,6,54,1,52
2.5188864753088644,76,8,74,1,57
1.0,85,7,76,0,52
4.266803899287471,50,7,55,1,49
5.560487817744437,44,5,71,1,53
3.293827228058462,85,6,56,1,53
4.929311820804408,87,7,90,1,69
5.918417386982968,100,7,52,0,60
5.472371680376071,82,5,60,1,57
5.959946794057089,92,7,51,1,61
4.613191236607838,77,5,49,1,51
3.613150458352389,84,8,93,0,65
1.097051282154247,100,8,78,1,60
3.130906267805077,48,5,72,0,46
2.2351301070257126,86,8,60,1,54
6.75641407624672,100,8,83,0,73
3.236171281351495,84,6,57,1,52
3.6848072101767286,100,7,81,0,64
4.3272280640607015,70,7,56,1,54
3.5654036695586804,79,7,60,1,55
6.042576560646129,80,6,81,0,64
2.566025957398322,46,6,82,1,51
3.791911182855864,62,7,78,1,57
2.3862941214529276,63,6,54,0,43
1.5199662331689412,92,8,63,1,55
2.582346363642072,93,6,72,1,57
3.444444804427382,84,7,57,1,55
2.85604666322411,92,8,90,1,66
2.4613685301892163,77,7,33,0,41
1.3905238044922492,98,7,58,1,52
3.375341641056958,80,8,62,1,57
1.2429194389534968,80,8,30,1,42
4.640083945534403,76,6,49,1,52
3.623659629401755,90,7,79,0,61
1.313672750802604,73,8,70,0,50
3.036186384425205,94,6,93,1,65
2.371765391614125,63,6,93,1,57
3.9787617656287706,63,6,76,0,54
5.5106756690347165,90,6,74,1,64
1.0,78,7,70,1,51
3.672539118721126,73,7,30,1,45
3.2598008066500395,93,8,49,1,55
4.5070101146756985,70,7,71,0,57
3.8197949423565336,76,6,79,1,59
2.3720460023917713,100,5,74,0,55
3.0214190965000727,100,8,56,1,58
2.3059612147947663,100,6,84,1,61
5.114010707897897,75,6,92,0,64
3.531967473007913,98,8,84,0,65
6.351786028629511,65,7,84,0,64
3.409008779278069,66,6,61,1,51
2.4373898496343056,44,8,86,0,52
1.2294284110807592,100,8,72,1,58
1.0,67,5,77,1,48
1.1237960854917652,78,8,75,1,54
3.900689976517225,66,6,68,1,54
4.2630875348449,90,7,57,0,56
1.1282139469517998,74,8,68,1,52
4.842557471114173,60,8,84,1,63
2.7754084224748405,86,6,63,1,54
3.720189517978324,58,6,83,1,56
5.918330942383136,67,5,81,1,61
4.845258973798298,48,7,65,1,53
3.0972040281412516,58,5,90,1,55
2.163211661877069,82,7,64,1,53
1.0,50,5,92,0,47
2.42127002113637,57,7,76,1,52
3.1833046417584585,79,5,69,1,53
2.019230709273224,71,8,56,0,48
3.303114549361543,100,6,68,1,59
3.6152778244381523,100,6,66,0,57
3.1627160272878823,66,8,51,1,50
2.52499612876481,88,7,66,0,54
3.7529820079500915,91,6,57,1,55
4.162910974354114,71,5,78,1,57
1.864401383835731,57,7,89,1,55
5.616398569619405,79,6,51,1,56
3.3521178015736073,77,7,95,0,62
3.5282744344172716,73,7,68,1,56
4.562321634884835,86,6,55,1,56
3.8498241968952525,68,7,81,1,60
4.929704950869867,62,7,63,0,54
3.9306862478027362,81,8,68,0,58
2.581343938039343,85,5,63,1,51
4.042255287809152,62,7,57,1,52
1.7844106890190075,93,5,80,1,56
3.6628395586647846,53,7,65,1,51
3.450155014033309,71,8,48,1,51
3.1878247140911906,76,6,78,1,57
3.307193732841604,70,8,51,0,49
1.0,71,7,52,0,42
2.6769126383885578,100,8,87,1,66
3.639267351711672,67,7,52,1,50
3.7397845879961005,100,6,35,0,48
1.958487288611063,86,6,79,1,56
5.398561761297051,81,6,65,1,60
2.2007377276782485,87,6,66,0,51
4.954185800790105,100,7,65,1,64
4.140791542807527,65,7,73,1,57
2.5306590352342955,63,8,58,1,50
6.162966338914268,68,7,92,1,69
1.70954475236528,80,7,47,1,46
4.878731260415002,54,8,76,1,59
5.000873477064467,80,8,79,1,66
2.494069686385033,100,6,58,0,52
5.588697950096494,82,7,54,1,59
3.124930228101571,75,6,85,1,59
3.9330404439197855,70,6,55,1,51
3.890482758156831,93,6,60,1,57
3.298536887794178,67,8,83,0,58
4.716212409739673,100,7,70,1,65
4.690233080828319,100,7,43,1,57
1.0,83,8,95,1,61
5.456510364317229,79,5,62,1,57
1.0062620179464883,95,7,63,1,52
5.0488193065124864,96,7,73,1,66
5.190057705241375,67,6,79,1,61
1.8635503546772028,72,7,95,0,58
2.8837785680681227,60,6,45,0,41
1.8414429972710964,86,8,82,0,58
3.177618454566897,89,6,81,0,59
3.0379485737213883,59,6,67,0,48
4.669490798404009,73,7,81,0,61
5.465463119179413,59,6,84,1,61
5.593525716184934,66,6,49,1,52
2.656747960132547,88,7,95,0,63
3.1861671893832084,68,6,46,1,46
1.0,75,7,52,1,45
2.291194900255717,55,7,66,1,49
4.947277449646187,82,7,95,1,69
5.923374235322347,79,7,65,1,62
1.6484766921801168,69,6,69,1,49
2.6113036112706585,77,6,91,1,60
3.4603913645616093,82,7,65,0,55
3.9202417382294104,67,8,52,0,50
2.2855947201175306,57,6,63,0,45
4.136091566696135,100,7,90,0,67
2.7892409793936257,70,7,71,1,54
3.4783215936825815,78,7,95,1,65
4.319426372005549,95,7,81,1,66
3.5096334047164066,100,5,60,0,54
2.845421164210147,61,7,70,1,52
3.3355852941112536,86,5,57,0,50
3.367455561191997,69,7,59,1,52
2.9449834551768084,71,8,95,0,62
3.1118059059993466,69,7,85,1,59
5.8979707557570755,63,6,82,0,60
4.341379171911858,79,8,60,1,58
3.0567795229562593,57,8,93,1,60
4.545431606766103,94,7,86,1,68
2.999270765365985,80,7,95,0,62
5.259686956379962,86,6,95,1,69
4.054463288297141,73,8,47,0,50
3.339046783993657,74,7,53,0,49
4.171575388715416,84,8,54,0,55
1.143685771897251,62,6,55,1,42
1.809848796635292,74,6,74,1,52
1.709112490401417,67,8,61,1,49
3.71441464214556,66,7,95,0,61
6.098772499227637,48,6,95,0,62
6.846950219288948,100,6,69,0,66
4.457076652161136,69,7,95,1,65
4.251266712416685,97,5,92,1,67
1.0,96,7,63,0,51
2.685989300398967,60,7,39,1,42
2.3183243721376416,63,7,66,0,48
2.568728602623326,100,6,60,1,55
3.2477842721228156,100,8,73,1,64
2.791864133454309,79,6,71,0,53
1.0,83,7,70,1,52
4.621865384176301,70,5,77,1,58
1.8908854613902903,86,7,51,0,47
3.8588702961667245,69,8,76,1,60
6.61112400462496,49,8,63,0,57
2.120923112620365,60,7,72,0,49
1.0,80,7,84,1,56
3.0709936671798337,63,8,51,1,49
5.151439452497857,78,8,65,1,61
6.437521181330891,63,8,68,1,63
1.6556756083213746,68,6,62,1,47
4.245048834854782,92,8,83,0,65
2.8020343148299203,83,6,59,1,52
3.3410774685437965,79,6,61,1,53
7.0,93,5,59,1,63
1.2455445074072702,87,6,86,1,57
3.8806094922418604,100,7,62,1,60
4.20153975764815,73,8,76,0,59
5.128679487409021,73,7,95,1,68
3.646974730206343,60,7,68,1,54
3.9620758092561537,73,7,86,1,62
2.9125271488673135,94,7,95,1,67
3.903690411867661,99,6,85,1,66
2.985211586753884,94,8,69,0,58
4.432357834784076,53,7,79,1,57
2.945584495934549,96,7,50,1,54
4.06565059085328,52,7,58,1,50
3.4561057794725323,93,8,60,1,59
5.189075376158252,74,6,95,1,67
3.4229094146172705,90,6,57,1,54
1.0,60,7,57,1,44
5.392882251070987,97,7,54,1,61
2.141401548706072,58,8,78,1,54
2.51935049202677,69,6,72,1,52
2.606508058934762,65,6,86,1,56
5.561657139756226,53,8,80,0,60
1.0,81,7,49,1,45
7.0,100,7,57,0,65
5.084085213599078,100,6,90,1,70
3.8348583711937394,81,6,66,1,56
3.4176589990755706,96,7,87,1,66
3.9283311122864855,83,6,67,0,55
4.281683642569007,87,8,55,1,58
4.467823378925085,74,7,65,1,57
4.333406699005173,82,6,55,1,54
3.634371021882873,88,7,61,1,57
3.203992369539011,71,7,73,1,56
3.2730900745197324,78,6,77,1,57
3.2076375794709784,79,6,46,1,48
5.200655145300597,92,7,69,1,64
4.390335083421293,64,7,61,1,54
1.0,79,7,60,1,48
4.4838511647946415,100,7,71,1,65
3.7921042920781622,97,7,61,1,59
3.4719368653311538,100,7,90,1,68
2.917222320366671,80,7,87,1,61
5.18616907997902,84,7,87,1,68
4.921289693184287,95,6,62,1,60
2.3406834982645863,100,8,55,1,56
4.110578430686803,50,7,71,1,54
2.042514898188071,60,8,67,1,51
1.4305727528166043,99,7,60,1,53
2.559924163115052,75,6,52,1,47
4.793590208574138,69,7,69,1,58
4.92968756806413,61,6,63,0,52
4.269628130145939,71,7,80,1,61
4.587643680271996,58,7,79,1,59
4.274267430672437,100,8,86,1,70
2.5377776071655718,79,7,51,1,49
4.147883817010911,79,7,76,0,59
4.700614287841523,88,6,59,0,56
4.631436994720362,94,8,51,0,57
5.283370057211965,94,8,63,0,62
4.562455770801596,96,7,86,1,68
4.027172311312374,70,6,64,1,54
5.105225357474641,75,7,93,0,66
3.46021811112641,91,6,78,1,61
2.1771880231584233,72,7,64,0,49
3.255399554084354,79,6,87,1,61
2.3826460327903263,85,7,76,1,58
2.487232587538428,91,7,56,0,51
3.2832219939267233,53,6,95,1,58
2.311370118500058,90,7,73,0,56
3.0380577055414397,76,8,70,1,57
1.0,90,6,57,1,48
3.8199405610594077,91,7,87,0,64
3.5018082130433363,100,6,77,1,62
2.274367053397714,100,5,79,1,58
4.488868502648607,100,6,62,1,60
4.906355206439837,100,7,82,0,67
1.0886602034465387,84,7,83,0,54
2.3559128321506786,80,8,59,1,53
2.3462864753190527,93,7,48,1,51
2.090145348336703,90,5,78,0,54
4.744212262897623,75,7,46,0,51
3.2092607918407947,86,6,72,1,57
3.103227738034084,79,7,63,1,54
1.0,67,6,88,0,51
4.45312704531384,99,6,64,1,61
1.6411124077197912,80,7,86,0,56
3.5898989453994923,100,8,62,1,61
3.9160654069372876,55,6,84,1,56
5.540987893757976,71,8,95,1,70
1.5367694013213318,80,6,53,0,44
1.0,97,8,74,1,58
3.7757743171305425,85,7,95,1,67
6.200766772266281,84,6,70,1,64
5.358419529409156,63,6,70,0,55
3.8144891229119384,62,6,81,1,57
2.7625457215519287,84,6,70,1,55
4.710683894955966,59,6,44,1,47
2.039680700443297,72,7,86,1,57
4.214536654034329,87,8,39,1,53
4.25820523874994,65,5,63,1,52
5.09031486124832,100,7,88,1,71
7.0,98,7,64,0,66
4.0886239507681506,56,8,59,0,51
2.736554561438752,66,7,83,0,55
3.4616385317120084,45,7,57,1,47
1.0,68,7,51,0,41
2.4579303033664126,91,6,74,1,57
2.8860763428303438,73,5,67,1,51
2.7138674030981114,86,7,51,1,51
3.7285323080505828,57,5,79,1,53
2.2663701014266993,91,7,76,1,59
5.181546000986707,71,6,64,1,57
3.5003105973772954,80,7,65,1,56
3.4860495182920785,78,6,77,1,58
3.0081579252306234,60,8,87,1,59
3.7327860257884686,62,8,65,1,55
4.737647397001452,94,6,79,1,65
2.1993046764336492,85,6,78,1,56
2.512825266387115,95,7,83,1,62
3.044410956835003,84,5,70,1,54
1.4811936147901776,82,6,56,1,47
2.271113210417753,54,6,63,0,44
2.7856686896830114,75,8,75,1,58
4.811583771069092,79,8,95,1,70
3.8938419935028876,100,7,62,0,58
3.7903848670513165,90,7,82,1,64
4.7763469432519585,100,8,65,1,65
3.293942317400905,88,8,71,1,61
4.0856972748933345,69,8,92,1,65
3.3451673706012555,81,6,81,1,59
3.8980435240994424,83,6,51,0,50
2.625862013582627,65,7,61,1,50
1.0,74,7,88,1,56
3.298581256720544,76,5,72,1,54
5.63412220414991,100,5,52,0,57
4.889323103362388,48,8,57,0,50
4.948096226886756,98,8,80,1,69
5.354196082709327,65,6,84,1,62
3.6329863864421563,59,8,70,1,55
3.7959735611083936,97,7,95,1,69
2.5735221568484747,90,8,82,1,63
3.0258907159594255,98,7,66,1,59
4.423656724656713,92,6,57,0,55
5.305826655753224,100,7,55,1,62
3.2908305864785006,88,7,75,1,60
2.8247161027228826,77,7,62,1,53
3.500791938284896,85,6,95,1,65
4.401810123393672,98,8,91,1,71
1.3342177757996874,68,6,79,0,49
1.0,70,6,52,1,43
2.6741947257626246,75,7,59,0,49
1.6689313611287622,48,7,88,1,52
2.7377897035290335,82,7,61,1,54
3.278329521773793,51,7,86,1,56
2.82012738646548,80,7,77,1,58
5.678701301706118,92,7,70,1,66
3.99011714690348,72,7,59,1,54
3.9507115394162424,100,5,68,1,59
4.433310716065103,58,7,72,0,54
1.7917503233288463,97,8,85,1,63
5.058667681130403,90,5,56,1,56
3.3863535701968104,54,7,66,1,51
4.505720925861819,100,8,70,1,66
1.892214150439767,79,6,79,1,55
1.1693618509759034,66,7,56,1,45
4.726834487037543,58,8,50,1,52
4.064614289146275,76,6,80,1,60
2.146922668463734,78,5,47,0,42
2.1955053780879585,81,8,89,0,60
5.188152176622154,75,8,67,1,62
1.7158821606990082,89,7,46,1,48
5.964009429883945,74,7,62,0,58
2.149068898028197,50,8,75,1,51
4.457587888412575,77,7,62,1,57
3.007072286376523,44,6,70,0,46
4.404781146623515,85,5,81,1,61
2.6838289968287112,65,7,66,0,50
3.255810640891559,82,8,55,1,55
3.5613787630935816,99,8,65,1,62
1.996718816327791,65,8,91,1,59
4.611236518130189,95,8,95,0,71
2.730179650292622,73,7,39,1,45
3.157100126989972,100,7,86,1,66
2.0084759380872317,74,7,73,0,52
1.0,67,7,83,0,51
3.2134583560997463,90,7,61,0,54
7.0,73,5,43,1,54
4.676906431847035,67,8,78,0,60
3.4711094303984082,72,7,55,1,52
3.1056637561875986,79,6,49,1,49
3.5336988392180695,100,7,50,0,54
4.320678672762815,50,7,79,1,57
1.7287807770367327,80,6,72,1,52
5.171482542003308,89,8,81,1,69
4.573071973161866,82,6,80,0,60
4.577278588561901,99,6,63,1,61
4.157713608214591,78,7,68,1,58
3.529424986540985,77,7,62,1,55
4.50929185395023,88,8,66,1,62
4.387721200612067,81,8,55,0,55
2.9689389335884644,74,8,75,1,58
2.6395973406546487,87,6,86,1,60
3.65278444289298,70,5,57,0,47
5.823530227242781,70,7,89,1,67
1.6413393865191486,72,6,71,1,50
1.2987121013713399,100,8,73,1,59
3.7471412618547753,40,7,44,0,41
3.576331552784027,85,8,42,1,52
3.7600124965556123,80,6,72,1,58
3.8659297968627504,54,7,81,1,57
3.1651966180477924,84,7,59,1,54
5.7347951579031236,87,6,95,0,69
1.0986440322852267,88,7,81,0,55
2.257254462829631,40,7,56,1,42
3.345117859776429,100,7,70,1,61
1.035216783268749,68,6,95,0,53
3.2362183933518933,90,5,51,1,50
5.992205248592027,91,7,77,1,68
3.5313297324439428,66,6,65,0,50
3.846051358578025,89,5,80,1,60
1.6097528522411295,74,6,89,1,56
2.5754578879407837,48,6,64,1,46
2.9372054295140946,97,6,86,0,61
3.0234273548656487,68,6,95,1,60
5.422465692505654,67,7,70,0,58
4.336536591087687,73,7,81,0,60
1.832813064594452,84,7,61,0,50
3.8697571676480074,79,8,70,0,58
4.247332622745178,88,7,67,1,60
5.2102235577819,59,7,81,0,59
5.87081102985256,68,8,88,1,68
1.977358712258197,78,7,68,0,51
2.2837137331844928,100,7,93,1,66
1.6136332116280756,78,7,92,1,59
3.148970211339528,96,7,82,1,64
4.199537561669501,80,7,62,0,55
4.981001774883653,72,6,60,1,55
3.386073464536216,76,6,57,1,51
3.0202287151177343,77,6,84,0,57
3.7276369883731104,89,6,51,1,53
2.2472856475549654,100,6,80,1,60
6.6343080825421605,85,7,53,1,61
1.0885084593229122,97,7,82,1,59
3.777110868343587,65,7,70,1,55
6.535409328844459,73,6,90,0,66
3.5101997668399965,69,8,87,1,62
3.2149414474977585,84,7,91,1,64
2.963831865784359,74,6,91,1,60
3.229412477356388,90,8,72,0,59
5.559272712014796,66,7,52,1,55
1.0,80,7,54,1,47
5.800150551944489,90,6,38,1,54
1.3640642713247821,49,7,53,0,39
3.100021506148378,100,8,71,0,61
2.8561333695520075,75,7,61,1,52
4.38282990465608,49,7,67,1,53
1.1028134721743785,82,7,77,1,54
4.193258999122914,80,8,65,1,59
6.536464434930279,78,6,53,1,58
1.4552389931107843,94,7,69,1,55
3.7845592514155935,91,6,56,1,55
2.5070267333050866,84,7,65,0,53
4.138830809289553,86,7,90,1,67
3.5287216661236283,78,5,65,1,53
2.5377696364335356,100,7,95,1,67
4.2318084273066106,57,7,91,1,61
6.2065221646801145,82,6,61,1,61
3.213644312409052,80,7,53,1,52
4.579636913222273,92,6,69,0,59
1.5600905631932545,67,7,87,0,53
2.065345434772987,53,6,62,0,43
4.2086094168205666,82,7,83,1,64
5.726174042803947,84,7,88,0,68
4.03342002317849,100,7,58,1,59
3.0304129542152687,60,5,59,1,46
3.4989371081350313,97,8,80,1,66
1.6243883990454238,100,7,72,1,58
4.40677298953305,74,5,59,0,51
4.8234995934851135,60,8,64,1,57
2.8218645007503795,73,6,68,1,53
2.7949367783607477,80,7,46,1,49
3.898817344478073,88,7,81,0,62
2.8449203959391065,71,7,62,0,50
3.4008010780612663,100,8,30,1,51
6.649582683749773,63,7,69,1,62
3.129461448881005,53,5,58,0,43
2.9624897719681664,96,8,95,1,69
2.528687291547261,45,8,61,1,47
4.616287957249905,76,7,53,1,55
3.2281637401728456,100,7,77,1,63
2.525940442517861,79,5,60,1,49
5.4819560484095184,63,7,58,1,56
5.629404506770456,79,5,77,1,62
2.599364651391942,79,5,54,0,45
1.0,82,7,48,1,45
5.011270534755383,89,6,95,1,69
2.473055261359994,64,5,78,1,51
4.6859383987441525,100,7,66,1,64
1.0,83,6,69,1,50
4.838896007448964,90,6,77,0,62
1.6832421060788283,70,5,84,1,52
4.596146178599787,99,6,58,1,59
3.5214096017546512,76,7,75,1,59
2.0690908709050326,84,8,62,1,54
2.8894455306098292,66,7,67,0,51
4.529477685435051,65,7,72,1,58
3.658841679672851,90,5,69,0,55
4.376619470708726,73,5,81,0,57
6.4646608767732285,67,6,77,1,63
1.153637582433423,70,7,47,1,43
5.925818862452935,90,7,49,1,60
3.6565339062848192,70,7,64,0,52
2.1518239275153075,78,6,95,1,60
1.5045295613915153,80,6,57,1,47
3.2163194138344497,51,7,66,1,50
4.882475167886689,57,6,61,1,52
3.3086763194336988,85,7,61,0,54
5.7667323953710214,68,7,72,1,62
1.3232364649226618,95,7,91,1,62
3.481866578230918,94,8,76,1,64
1.6214098333803215,90,8,57,1,53
4.045447823937452,100,7,95,1,71
4.83033108514595,78,7,71,1,61
2.86885730947842,89,6,61,1,54
1.0,71,8,91,1,58
3.798422220194742,100,7,62,1,60
4.155107827600264,100,6,94,1,69
4.106442132442546,80,7,56,0,53
5.353673287733232,85,6,91,0,66
1.8934194805264268,100,7,73,1,59
4.520324158175674,77,7,89,1,65
5.2887612687169625,70,6,95,0,64
1.0,93,5,53,1,46
3.9794777388784657,81,8,89,0,64
2.7437302534884926,82,7,48,0,48
3.3777159903475313,67,8,54,1,52
4.0215147253075045,54,6,57,1,48
2.7691571538296715,83,7,77,1,59
2.486437881257582,93,7,70,1,58
3.551228626232037,76,6,67,0,53
1.8691310917057962,100,6,72,0,55
1.8712623066722218,69,6,78,1,52
4.519059924434755,64,6,80,1,59
1.7768089472620159,78,8,86,1,59
4.499468751363818,78,5,95,1,64
4.193886939280927,91,7,69,1,61
1.0,68,7,62,0,45
2.4836530214965173,100,6,79,1,60
5.291164104571059,100,7,52,1,61
2.0282517032904774,79,6,59,1,49
2.8033936065359186,98,7,84,1,64
4.193091339877845,64,6,68,1,54
4.675085763923893,96,7,51,1,58
3.1226916709332566,95,7,47,1,53
2.6037347079625377,92,8,70,0,57
5.633554792547761,79,8,87,1,69
6.108349495696368,40,7,86,1,61
4.968287076172693,70,6,71,0,56
3.627977213847536,70,7,95,0,62
2.2876014175386103,65,7,68,1,51
2.254333390165152,81,8,67,1,55
4.283771157898636,73,6,31,0,43
4.127597331333026,67,6,63,1,53
5.602397889419644,64,7,82,1,63
4.475675138804209,69,7,93,1,65
1.245379547360273,96,6,57,1,50
5.077921426584378,70,7,76,1,61
